ObjID,population,obs_ra_deg,obs_dec_deg,obs_vlam,obs_vbeta,pm_deg_day,sorcha_ecl_lon_footprint,sorcha_ecl_lat_footprint,obs_ecl_lon,obs_ecl_lat,foff_arcsec,dt_days
S100DjvOa,MBA,356.46233077524437,-4.12886429253338,-0.1180353363878633,-0.1228187403350381,0.1703431349179695,355.1083707679798,-2.3843731761131726,355.1136443002293,-2.382907872167481,19.68813425552926,0.240817634294217
S100NjP7a,MBA,319.19489814503737,-18.473089472626057,-0.24395062643816992,0.013066504384617221,0.24430031043043876,315.9349580143675,-2.5311156227466416,315.941902279558,-2.531246597843796,24.979414173626886,0.20687501270731445
S100pACca,MBA,326.3880317723696,-11.763038588601123,-0.2142835284112903,0.056427574001757935,0.22158858647528787,324.6450719796165,1.6354929058023258,324.65148207655716,1.6348331009752026,23.188926530724395,0.14564712590072304
S1005x73a,MBA,246.91023181098677,-23.5178007608176,0.21112550394453156,-0.00038871476778848114,0.21112586178628875,248.91283027694848,-1.752890434130966,248.91418558106514,-1.7528774456197773,4.877034867645831,0.056193535805505235
S100I0saa,MBA,247.84483856852103,-27.681670042801862,0.1588071298736852,0.012767128664668144,0.15931950311577583,250.38693247886815,-5.738081534441172,250.38889832255126,-5.738235449557114,7.063342711391819,0.057039138744585216
S1012rzHa,MBA,299.3073738367995,-24.854364704310097,-0.11394944529983071,-0.030437320213781444,0.11794450621345354,296.4357831747763,-4.065661038352882,296.441098882703,-4.065254175716058,19.144508350989444,0.1962095450508059
S100lFbja,MBA,311.09645927469705,-21.053368455785137,-0.20712701305294182,-0.08766501912134841,0.2249149953066267,307.8882509305094,-2.857806244407337,307.8947411751401,-2.856686993025396,23.68114107683844,0.20517178237787448
S00001Lja,NEO,346.6083744522965,-4.4420501844912295,-0.44628684995384543,-0.057799804823613854,0.4500141885311773,345.94390838742015,1.1906368377205725,345.95307956490086,1.1913251051749694,33.101969756739955,0.2518859237097786
S100EYKZa,MBA,271.7526035581923,-35.872458312851485,0.03738964399318497,-0.003151650744086986,0.037522238477332576,271.4508299244458,-12.44205057065627,271.45426067198883,-12.442014251062076,12.061337440852354,0.09198767171619693
S00000dba,NEO,247.65473908431565,-49.54283792868104,0.04198604127991318,0.18579163523864128,0.19047666362840068,253.87155776870787,-27.34468061003409,253.87495764326462,-27.346867200872776,13.422362085775873,0.06259489509830019
S100Bagpa,MBA,264.919546928237,-22.720364647219892,0.14042992864439238,-0.0730438876834461,0.15829079059433945,265.31223383867274,0.635458115353078,265.3144145392106,0.6363306143872767,8.455113699564874,0.10499866014288273
